Repository Name,Total Closed Issues,Issue Number,Issue Title,Issue Status,Assignees,Labels,Issue Created At,Issue Closed At,Closed By
ChicoState/Gruvest,0,4,Add comment system,In progress,"blueweaver,jhowell1",None,20-09-2020 20:09,None,None
ChicoState/Gruvest,0,3,Add an upvote and downvote system,In progress,"blueweaver,jhowell1",None,20-09-2020 20:05,None,None
ChicoState/Gruvest,0,3,Add an upvote and downvote system,In progress,"blueweaver,jhowell1",None,20-09-2020 20:05,None,None
ChicoState/Gruvest,0,1,Discussion with other users ,In progress,blueweaver,None,20-09-2020 19:59,None,None
ChicoState/Gruvest,0,6,Summary and Pitcher Ranking,In progress,"0hana,jhowell1",None,20-09-2020 21:00,None,None
ChicoState/Gruvest,0,28,Subscription Button,In progress,blueweaver,None,20-10-2020 21:03,None,None
ChicoState/Gruvest,0,31,Subscriptions,In progress,"blueweaver,jhowell1",None,05-11-2020 14:42,None,None
ChicoState/Gruvest,0,32,Pitcher Advice,To do,blueweaver,None,05-11-2020 14:47,None,None
ChicoState/Gruvest,0,31,Subscriptions,To do,"blueweaver,jhowell1",None,05-11-2020 14:42,None,None
ChicoState/Gruvest,0,28,Subscription Button,In progress,blueweaver,None,20-10-2020 21:03,None,None
ChicoState/Gruvest,0,28,Subscription Button,To do,blueweaver,None,20-10-2020 21:03,None,None
ChicoState/LifesLibrary,0,11,"As a user, I would appreciate a theme that helps me keep my focus on the app.",Done,None,None,05-10-2020 12:30,07-11-2020 11:02,Neodusk
ChicoState/LifesLibrary,0,8,"As a user in a hurry, I want an app that immediately loads a useful Gallery view of my Collection, so I can see what I have at a glance.",Done,None,None,28-09-2020 12:53,07-11-2020 11:03,briswells
ChicoState/LifesLibrary,0,1,"""As someone with a highly technical job, most of my 'spare' reading time is devoted to learning new work-related skills. I need a better way to keep track of the books that interest me, so I can quickly and easily access the list the rare times I'm free to enjoy a good book.""",Done,briswells,None,20-09-2020 15:25,07-10-2020 18:49,briswells
ChicoState/LifesLibrary,0,11,"As a user, I would appreciate a theme that helps me keep my focus on the app.",Done,None,None,05-10-2020 12:30,07-11-2020 11:02,Neodusk
ChicoState/LifesLibrary,0,8,"As a user in a hurry, I want an app that immediately loads a useful Gallery view of my Collection, so I can see what I have at a glance.",Done,None,None,28-09-2020 12:53,07-11-2020 11:03,briswells
ChicoState/LifesLibrary,0,1,"""As someone with a highly technical job, most of my 'spare' reading time is devoted to learning new work-related skills. I need a better way to keep track of the books that interest me, so I can quickly and easily access the list the rare times I'm free to enjoy a good book.""",Done,briswells,None,20-09-2020 15:25,07-10-2020 18:49,briswells
ChicoState/LifesLibrary,0,1,"""As someone with a highly technical job, most of my 'spare' reading time is devoted to learning new work-related skills. I need a better way to keep track of the books that interest me, so I can quickly and easily access the list the rare times I'm free to enjoy a good book.""",To do,briswells,None,20-09-2020 15:25,None,None
ChicoState/LifesLibrary,0,14,I want to add books that I don't have the barcode for. Could I search and add books manually? ,To do,briswells,None,07-10-2020 18:51,None,None
ChicoState/LifesLibrary,0,9,"As someone who wants to read tons of books, I would like to be able to see and sort books in a list that I'm interested in.",To do,Mattxm,None,05-10-2020 12:10,None,None
ChicoState/LifesLibrary,0,6,"""As an elderly person, I would like an app that reminds me of when to return books that I check out.""",In progress,Mattxm,None,20-09-2020 15:31,None,None
ChicoState/LifesLibrary,0,19,I would love to be able to keep track of what page I'm on for each book within the app.,In progress,briswells,None,11-12-2020 13:53,None,None
ChicoState/LifesLibrary,0,19,I would love to be able to keep track of what page I'm on for each book within the app.,To do,briswells,None,11-12-2020 13:53,None,None
ChicoState/LifesLibrary,0,6,"""As an elderly person, I would like an app that reminds me of when to return books that I check out.""",To do,Mattxm,None,20-09-2020 15:31,None,None
ChicoState/LifesLibrary,0,11,"As a user, I would appreciate a theme that helps me keep my focus on the app.",To do,None,None,05-10-2020 12:30,None,None
ChicoState/LifesLibrary,0,11,"As a user, I would appreciate a theme that helps me keep my focus on the app.",In progress,None,None,05-10-2020 12:30,None,None
ChicoState/LifesLibrary,0,8,"As a user in a hurry, I want an app that immediately loads a useful Gallery view of my Collection, so I can see what I have at a glance.",To do,None,None,28-09-2020 12:53,None,None
ChicoState/LifesLibrary,0,14,I want to add books that I don't have the barcode for. Could I search and add books manually? ,In progress,briswells,None,07-10-2020 18:51,None,None
ChicoState/LifesLibrary,0,8,"As a user in a hurry, I want an app that immediately loads a useful Gallery view of my Collection, so I can see what I have at a glance.",In progress,None,None,28-09-2020 12:53,None,None
ChicoState/LifesLibrary,0,8,"As a user in a hurry, I want an app that immediately loads a useful Gallery view of my Collection, so I can see what I have at a glance.",To do,None,None,28-09-2020 12:53,None,None
ChicoState/LifesLibrary,0,11,"As a user, I would appreciate a theme that helps me keep my focus on the app.",To do,None,None,05-10-2020 12:30,None,None
ChicoState/LifesLibrary,0,10,"As a user, I would like to see that some thought has been put into the overall theme of the app. (Early sketches from Sprint 1)",In progress,TreeSquirrel84,None,05-10-2020 12:12,None,None
ChicoState/LifesLibrary,0,9,"As someone who wants to read tons of books, I would like to be able to see and sort books in a list that I'm interested in.",In progress,Mattxm,None,05-10-2020 12:10,None,None
ChicoState/LifesLibrary,0,1,"""As someone with a highly technical job, most of my 'spare' reading time is devoted to learning new work-related skills. I need a better way to keep track of the books that interest me, so I can quickly and easily access the list the rare times I'm free to enjoy a good book.""",In progress,briswells,None,20-09-2020 15:25,None,None
ChicoState/LifesLibrary,0,8,"As a user in a hurry, I want an app that immediately loads a useful Gallery view of my Collection, so I can see what I have at a glance.",In progress,None,None,28-09-2020 12:53,None,None
ChicoState/LifesLibrary,0,7,"""As someone who reads books all the time, I want to share what I've read with my friends, but I hate Goodreads' interface.""",To do,None,None,20-09-2020 15:31,None,None
ChicoState/LifesLibrary,0,4,"""As someone who is on the go, I would like to be able to show people I meet a log of books I've read.""",To do,None,None,20-09-2020 15:29,None,None
ChicoState/LifesLibrary,0,11,"As a user, I would appreciate a theme that helps me keep my focus on the app.",Done,None,None,05-10-2020 12:30,07-11-2020 11:02,Neodusk
ChicoState/LifesLibrary,0,8,"As a user in a hurry, I want an app that immediately loads a useful Gallery view of my Collection, so I can see what I have at a glance.",Done,None,None,28-09-2020 12:53,07-11-2020 11:03,briswells
ChicoState/LifesLibrary,0,1,"""As someone with a highly technical job, most of my 'spare' reading time is devoted to learning new work-related skills. I need a better way to keep track of the books that interest me, so I can quickly and easily access the list the rare times I'm free to enjoy a good book.""",Done,briswells,None,20-09-2020 15:25,07-10-2020 18:49,briswells
ChicoState/HappyHouseplants,0,11,Initialize npm (setup package.json),To do,Neodusk,Lowest Difficulty,23-09-2020 11:49,None,None
ChicoState/HappyHouseplants,0,9,Create a calendar,To do,"myothra7777,maklh899",None,21-09-2020 16:10,None,None
ChicoState/HappyHouseplants,0,8,scrape the internet for tips on plant owning,To do,"Cessna210,iramosromero",None,21-09-2020 16:04,None,None
ChicoState/HappyHouseplants,0,7,setup docker container for MongoDB,To do,Neodusk,Lowest Difficulty,21-09-2020 16:02,None,None
ChicoState/HappyHouseplants,0,6,setup MongoDB collection schemas,To do,Neodusk,Lowest Difficulty,21-09-2020 16:02,None,None
ChicoState/HappyHouseplants,0,5,Create profile plant and landing page,To do,"Cessna210,maklh899",None,21-09-2020 15:59,None,None
ChicoState/HappyHouseplants,0,4,"As a plant grower, I would like to have a calendar to keep track of when I plant seeds so I know when they will reach maturity and how I should take care of them at different stages of their life",To do,Neodusk,None,19-09-2020 11:07,None,None
ChicoState/HappyHouseplants,0,3,"As a user, I would like all of my data to persist across my devices - database",To do,"myothra7777,Neodusk,Cessna210",None,19-09-2020 11:06,None,None
ChicoState/HappyHouseplants,0,2,"As a beginner to plant owning, I would like to receive tips in order to avoid common mistakes.",To do,"Cessna210,iramosromero",Lowest Difficulty,19-09-2020 11:06,None,None
ChicoState/HappyHouseplants,0,1,"As an app user, I would like to have an intuitive UI experience",To do,"maklh899,iramosromero",None,19-09-2020 11:06,None,None
ChicoState/HappyHouseplants,0,4,"As a plant grower, I would like to have a calendar to keep track of when I plant seeds so I know when they will reach maturity and how I should take care of them at different stages of their life",In progress,Neodusk,None,19-09-2020 11:07,None,None
ChicoState/HappyHouseplants,0,3,"As a user, I would like all of my data to persist across my devices - database",In progress,"myothra7777,Neodusk,Cessna210",None,19-09-2020 11:06,None,None
ChicoState/HappyHouseplants,0,2,"As a beginner to plant owning, I would like to receive tips in order to avoid common mistakes.",In progress,"Cessna210,iramosromero",Lowest Difficulty,19-09-2020 11:06,None,None
ChicoState/HappyHouseplants,0,1,"As an app user, I would like to have an intuitive UI experience",In progress,"maklh899,iramosromero",None,19-09-2020 11:06,None,None
ChicoState/HappyHouseplants,0,9,Create a calendar,To do: Technical,"myothra7777,maklh899",None,21-09-2020 16:10,None,None
ChicoState/HappyHouseplants,0,9,Create a calendar,To Do: User Stories,"myothra7777,maklh899",None,21-09-2020 16:10,None,None
ChicoState/HappyHouseplants,0,3,"As a user, I would like all of my data to persist across my devices - database",To Do: User Stories,"myothra7777,Neodusk,Cessna210",None,19-09-2020 11:06,None,None
ChicoState/HappyHouseplants,0,4,"As a plant grower, I would like to have a calendar to keep track of when I plant seeds so I know when they will reach maturity and how I should take care of them at different stages of their life",To Do: User Stories,Neodusk,None,19-09-2020 11:07,None,None
ChicoState/HappyHouseplants,0,2,"As a beginner to plant owning, I would like to receive tips in order to avoid common mistakes.",To Do: User Stories,"Cessna210,iramosromero",Lowest Difficulty,19-09-2020 11:06,None,None
ChicoState/HappyHouseplants,0,1,"As an app user, I would like to have an intuitive UI experience",To Do: User Stories,"maklh899,iramosromero",None,19-09-2020 11:06,None,None
ChicoState/HappyHouseplants,0,15,Add react-native as a dependency,To do,None,Lowest Difficulty,23-09-2020 13:15,None,None
ChicoState/HappyHouseplants,0,15,Add react-native as a dependency,To Do: User Stories,None,Lowest Difficulty,23-09-2020 13:15,None,None
ChicoState/HappyHouseplants,0,15,Add react-native as a dependency,To do,None,Lowest Difficulty,23-09-2020 13:15,None,None
ChicoState/HappyHouseplants,0,11,Initialize npm (setup package.json),In progress,Neodusk,Lowest Difficulty,23-09-2020 11:49,None,None
ChicoState/HappyHouseplants,0,12,Add linting to project,In progress,Neodusk,Lowest Difficulty,23-09-2020 11:49,None,None
ChicoState/HappyHouseplants,0,12,Add linting to project,To do,Neodusk,Lowest Difficulty,23-09-2020 11:49,None,None
ChicoState/HappyHouseplants,0,49,Create search page,To do: Technical,iramosromero,None,05-10-2020 15:44,None,None
ChicoState/HappyHouseplants,0,48,"Modify existing calendar so that the user can edit notes, add watering notifications, and log when seeds are planted. Make the calendar larger",In Progress: Technical,"myothra7777,Neodusk",None,05-10-2020 15:43,None,None
ChicoState/HappyHouseplants,0,46,"As an enthusiast, I would like an option to take a photo of each of my plants to improve personalization and help me remember where each of my plants are throughout the house",In progress: User Stories,myothra7777,None,05-10-2020 15:30,None,None
ChicoState/HappyHouseplants,0,44,"As a plant owner that has little space outside, I would like to know which plants are best indoors and which are best outdoors ",In progress: User Stories,Neodusk,None,05-10-2020 15:27,None,None
ChicoState/HappyHouseplants,0,43,Create a database schema for plants,In Progress: Technical,"Neodusk,Cessna210",Lowest Difficulty,05-10-2020 15:25,None,None
ChicoState/HappyHouseplants,0,42,"As a developer, I would like to have an API to fetch data from.",In Progress: Technical,"Neodusk,Cessna210",None,05-10-2020 15:23,None,None
ChicoState/HappyHouseplants,0,5,Create profile plant and landing page,In Progress: Technical,"Cessna210,maklh899",None,21-09-2020 15:59,None,None
ChicoState/HappyHouseplants,0,47,Hook tips into database and retrieve tips randomly per day,In Progress: Technical,Cessna210,None,05-10-2020 15:30,None,None
ChicoState/HappyHouseplants,0,8,scrape the internet for tips on plant owning,To do: Technical,"Cessna210,iramosromero",None,21-09-2020 16:04,None,None
ChicoState/HappyHouseplants,0,44,"As a plant owner that has little space outside, I would like to know which plants are best indoors and which are best outdoors ",To Do: User Stories,Neodusk,None,05-10-2020 15:27,None,None
ChicoState/HappyHouseplants,0,47,Hook tips into database and retrieve tips randomly per day,To do: Technical,Cessna210,None,05-10-2020 15:30,None,None
ChicoState/HappyHouseplants,0,46,"As an enthusiast, I would like an option to take a photo of each of my plants to improve personalization and help me remember where each of my plants are throughout the house",To Do: User Stories,myothra7777,None,05-10-2020 15:30,None,None
ChicoState/HappyHouseplants,0,44,"As a plant owner that has little space outside, I would like to know which plants are best indoors and which are best outdoors ",In progress: User Stories,Neodusk,None,05-10-2020 15:27,None,None
ChicoState/HappyHouseplants,0,43,Create a database schema for plants,To do: Technical,"Neodusk,Cessna210",Lowest Difficulty,05-10-2020 15:25,None,None
ChicoState/HappyHouseplants,0,1,"As an app user, I would like to have an intuitive UI experience",In progress: User Stories,"maklh899,iramosromero",None,19-09-2020 11:06,None,None
